TOTUSJH,TOTBSQ,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,TOTFZ,MEANPOT,EPSZ,MEANSHR,SHRGT45,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZH,TOTFY,MEANJZD,MEANALP,TOTFX,EPSY,EPSX,R_VALUE,FLARE_CLASS
5.032054772868833e-10,0.2024720979342642,1.1575108926908939e-11,0.3329941101305209,2.279912370006798e-13,0.2869244266324731,0.2051936502773028,7.658224748796627e-12,0.1425246691380449,8.03765387580313e-12,0.5313236442735397,6.177836020526684e-12,2.0314305793078802e-13,2.195948978211959e-11,5.975941963498599e-12,3.121003455675009e-12,3.753802824135733e-13,0.2944506119663155,0.4330966744178316,1.3766099371537166e-11,0.2536740282852079,0.2666280669441957,1.06810029570914e-11,0.2157969362789157,3.0
5.014832993310846e-10,0.2024720979344874,1.1532497179445043e-11,0.3329941101305481,2.1226770341442602e-13,0.2869244266324683,0.205193650277132,7.657114525772002e-12,0.1425246691380431,8.019945818560359e-12,0.5313236442735384,6.174435962513769e-12,1.9903523273967494e-13,2.2012225375789285e-11,5.901723554302407e-12,3.11134451536077e-12,3.753802824135733e-13,0.2944506119661513,0.4330966744178293,1.3766099371537166e-11,0.2536740282851902,0.2666280669441105,1.06810029570914e-11,0.2157969362789139,3.0
4.989124668952627e-10,0.2024720979351297,1.1253178944237163e-11,0.3329941101307231,2.09651740412653e-13,0.2869244266324663,0.2051936502769847,7.657114525772002e-12,0.1425246691380486,7.963268933153245e-12,0.5313236442735275,6.163097809874785e-12,1.959578332932921e-13,2.2114532427508493e-11,5.776323863670996e-12,3.106404022901188e-12,3.753802824135733e-13,0.2944506119660543,0.4330966744178282,1.3766099371537166e-11,0.2536740282851676,0.2666280669440448,1.0683041257175674e-11,0.215796936278912,3.0
4.946705267627749e-10,0.2024720979362562,1.1130089905275751e-11,0.3329941101308171,2.0440593662129918e-13,0.2869244266324648,0.2051936502765389,7.657114525772002e-12,0.1425246691381344,7.920747391310101e-12,0.5313236442735211,6.139297403784383e-12,1.8980303440052642e-13,2.2414792244518367e-11,5.599853913906827e-12,2.9557467584595547e-12,3.753802824135733e-13,0.2944506119659948,0.4330966744178327,1.3766099371537166e-11,0.2536740282851255,0.2666280669440123,1.0683041257175674e-11,0.2157969362789101,3.0
4.890150506753344e-10,0.2024720979365911,1.0713478715285165e-11,0.3329941101308517,2.017899736195261e-13,0.286924426632462,0.2051936502762836,7.656000833300425e-12,0.1425246691382826,7.527561907139102e-12,0.5313236442735133,6.120021156519329e-12,1.836447660608087e-13,2.2553403589142814e-11,5.488443033385693e-12,2.868205672967861e-12,3.753802824135733e-13,0.2944506119659182,0.4330966744178327,1.377553626724648e-11,0.2536740282851057,0.2666280669439784,1.0683041257175674e-11,0.2157969362789082,3.0
7.997291717742883e-11,0.2024720979797399,7.619689601501278e-12,0.3329941101349031,2.777847396551181e-13,0.2869244266326486,0.2051936502688661,2.1512409908996943e-12,0.1425246691404797,1.4098722189714865e-12,0.5313236442735823,1.5971668432257502e-12,7.920469835553945e-13,3.034728024431388e-11,2.2009616351681416e-12,5.784817069809378e-13,5.561107130347409e-13,0.2944506119659651,0.4330966744173906,1.0754730439543891e-11,0.4353773285024042,0.266628066945197,1.3146320837487124e-11,0.2157969362788653,3.0
7.87130360890842e-11,0.202472097979742,7.612591113037581e-12,0.3329941101349816,2.804007026568911e-13,0.2869244266326494,0.2051936502685892,2.1523477444773675e-12,0.1425246691405002,1.402794547189501e-12,0.5313236442735823,1.6232432065166338e-12,7.93067000959269e-13,3.014599680994934e-11,2.3541724125664128e-12,6.465383783904599e-13,5.561107130347409e-13,0.294450611965951,0.4330966744173906,1.0782819082066908e-11,0.4353773285033243,0.2666280669451725,1.3125929163027015e-11,0.2157969362788615,3.0
7.87130360890842e-11,0.2024720979797441,7.60548568567998e-12,0.3329941101349878,2.804007026568911e-13,0.2869244266326499,0.2051936502684733,2.153461436948945e-12,0.142524669140504,1.402794547189501e-12,0.5313236442735823,1.6368434385682917e-12,7.940974267039992e-13,3.008993054720577e-11,2.391309372740125e-12,6.514233596988106e-13,5.561107130347409e-13,0.2944506119659088,0.4330966744173962,1.0792255977776222e-11,0.4353773285048846,0.2666280669451717,1.309941911886714e-11,0.2157969362788522,3.0
7.637357413159407e-11,0.2024720979797652,7.600753360037515e-12,0.3329941101350027,2.804007026568911e-13,0.286924426632651,0.2051936502682592,2.2590228299090853e-12,0.1425246691405105,1.5161483180037294e-12,0.5313236442735829,1.6617818232589345e-12,7.981983130012082e-13,3.0159152952791146e-11,2.140565502628533e-12,6.368794380762209e-13,5.561107130347409e-13,0.2944506119659104,0.4330966744173647,1.0782819082066908e-11,0.435377328505788,0.2666280669451725,1.3081067479214779e-11,0.2157969362788484,3.0
7.442002569746363e-11,0.2024720979797652,7.600753360037515e-12,0.3329941101350033,2.804007026568911e-13,0.2869244266326514,0.2051936502681571,2.3690285844146786e-12,0.1425246691405096,1.5621948179500578e-12,0.5313236442735835,1.692396223162973e-12,7.992252692989865e-13,3.027794681642604e-11,2.089495243495776e-12,6.222800053024002e-13,5.561107130347409e-13,0.2944506119659088,0.4330966744173737,1.0764167335253204e-11,0.4353773285063801,0.2666280669451703,1.3058637504670399e-11,0.2157969362788428,3.0
7.475442487248074e-11,0.2024720979797631,7.60548568567998e-12,0.332994110134994,2.8563956755434106e-13,0.2869244266326514,0.2051936502680982,2.356809192249898e-12,0.1425246691405124,1.551564432489272e-12,0.5313236442735835,1.7184587086660488e-12,8.012791818945432e-13,3.0165758779787666e-11,2.122024778117293e-12,6.270539643082884e-13,5.561107130347409e-13,0.2944506119658931,0.4330966744173692,1.0689449325695932e-11,0.4353773285070154,0.2666280669451638,1.3032129195233999e-11,0.2157969362788298,3.0
7.675948765495376e-11,0.2024720979797483,7.612591113037581e-12,0.332994110134981,2.9612423624314493e-13,0.2869244266326514,0.205193650268055,2.341252192117338e-12,0.1425246691405273,1.551564432489272e-12,0.5313236442735835,1.730920962117466e-12,8.012791818945432e-13,3.0023927788391796e-11,2.205569060720336e-12,6.416533970821092e-13,5.595801599866945e-13,0.29445061196584,0.4330966744173681,1.0371481451443287e-11,0.4353773285076477,0.2666280669451132,1.3007659185881869e-11,0.2157969362787905,3.0
7.724798578578884e-11,0.2024720979797441,7.617323438680046e-12,0.3329941101349736,3.1184776982939866e-13,0.2869244266326554,0.2051936502680118,2.324581499513201e-12,0.1425246691405347,1.540934047028486e-12,0.5313236442735835,1.7456591727693649e-12,8.002556950437167e-13,2.991173975175343e-11,2.363442774822033e-12,6.514233596988106e-13,5.63063484726456e-13,0.2944506119657931,0.4330966744173681,1.0231149261130668e-11,0.4353773285081113,0.2666280669450974,1.2962797502069634e-11,0.2157969362787643,3.0
7.768496956828129e-11,0.2024720979797315,7.619689601501278e-12,0.3329941101349761,3.7474190417441383e-13,0.2869244266326593,0.2051936502679489,2.3134723303730453e-12,0.1425246691405403,1.5374090889253014e-12,0.5313236442735829,1.7490592307822794e-12,8.002556950437167e-13,2.972028179115682e-11,2.4052426716991704e-12,6.611378111642807e-13,5.665468094662174e-13,0.2944506119657727,0.4330966744173692,1.0128231586747916e-11,0.4353773285085138,0.2666280669450909,1.2954640832285591e-11,0.2157969362787063,3.0
7.837908100327695e-11,0.2024720979797168,7.622055764322509e-12,0.3329941101349804,5.372230438283054e-13,0.2869244266326629,0.2051936502678881,2.3068005838844385e-12,0.1425246691405413,1.5267787034645153e-12,0.5313236442735835,1.752459288795194e-12,7.992252692989865e-13,2.953887134893307e-11,2.460975867535353e-12,6.757372439381015e-13,5.700023786303632e-13,0.2944506119657477,0.4330966744173737,1.0006773187853923e-11,0.4353773285088133,0.2666280669450757,1.2913859218088852e-11,0.2157969362786802,3.0
8.223510761240505e-11,0.2024720979797062,7.629154252786208e-12,0.3329941101349717,6.158407117595743e-13,0.2869244266326664,0.2051936502678861,2.3045801378351882e-12,0.142524669140545,1.5303036615677001e-12,0.5313236442735829,1.7558732245959165e-12,7.992252692989865e-13,2.93705615383999e-11,2.5352497878827762e-12,6.903366767119223e-13,5.769551503220782e-13,0.2944506119657305,0.433096674417457,9.894418617761858e-12,0.4353773285089969,0.2666280669450627,1.2907740848389082e-11,0.2157969362786204,3.0
8.41375857874027e-11,0.2024720979796789,7.636259680143809e-12,0.3329941101349408,7.652073419350813e-13,0.2869244266326688,0.2051936502678684,2.3590296382991482e-12,0.1425246691405515,1.5905332606536149e-12,0.5313236442735835,1.7773976734858365e-12,7.992252692989865e-13,2.9100000187298747e-11,2.646716179555142e-12,6.999956170261612e-13,5.769551503220782e-13,0.2944506119657102,0.4330966744174592,9.950595902807889e-12,0.4353773285092994,0.2666280669450497,1.2868997534276616e-11,0.2157969362786091,3.0
8.475442569988445e-11,0.2024720979796725,7.640992005786273e-12,0.3329941101349291,7.075590113814202e-13,0.2869244266326747,0.2051936502676995,2.464587561812337e-12,0.1425246691405534,1.6613932452003157e-12,0.5313236442735829,1.8862134076869097e-12,8.023061381923213e-13,2.8974600496667332e-11,2.6838531397288534e-12,7.14595049799982e-13,5.769551503220782e-13,0.294450611965707,0.4330966744174749,9.969247649621592e-12,0.4353773285094113,0.2666280669450468,1.2856762529600552e-11,0.2157969362786017,3.0
8.436851217652475e-11,0.2024720979796641,7.640992005786273e-12,0.3329941101349359,4.769518113789672e-13,0.2869244266326727,0.2051936502660401,2.625708678261063e-12,0.1425246691405534,1.7464085733109869e-12,0.5313236442735829,1.91910376479143e-12,8.023061381923213e-13,2.8925140060920285e-11,2.6745827774732334e-12,7.437939153476236e-13,5.734857033701246e-13,0.2944506119657117,0.4330966744175346,1.0062839450597494e-11,0.4353773285094791,0.2666280669450461,1.2850645894624256e-11,0.2157969362785979,3.0
8.483125313318851e-11,0.2024720979796852,7.640992005786273e-12,0.3329941101349371,4.5335957210568267e-13,0.2869244266326707,0.205193650265663,2.867948933893416e-12,0.1425246691405543,1.842054286882444e-12,0.5313236442735835,1.9304280396426066e-12,8.023061381923213e-13,2.8931690376765573e-11,2.6420532428517167e-12,7.486788966559743e-13,5.700023786303632e-13,0.2944506119657055,0.4330966744175379,1.01937347452008e-11,0.4353773285095605,0.2666280669450461,1.2838410889948191e-11,0.2157969362785923,3.0
5.579341433303853e-10,0.2024720979217498,1.3307827062547515e-11,0.3329941101298352,4.3502007551765597e-13,0.2869244266326471,0.2051936502868472,5.290309856853526e-12,0.1425246691382919,8.10140843299223e-12,0.5313236442735133,6.185774115152754e-12,1.7441256772166016e-13,3.250194557935515e-11,1.3976042545493785e-12,1.5896173266582993e-12,3.545219673384281e-13,0.4670356850331279,0.4330966744178102,1.3784973162955794e-11,0.253674028286345,0.2666280669451147,1.107659450272358e-11,0.2157969362788634,3.0
5.549267712012805e-10,0.2024720979217561,1.3305453960832379e-11,0.3329941101298581,4.3239717362197894e-13,0.2869244266326471,0.2051936502868531,5.289199633828901e-12,0.1425246691382929,8.048284261263916e-12,0.5313236442735043,6.171035904500855e-12,1.63129926233907e-13,3.252836888734123e-11,1.4208634269152753e-12,1.5896173266582993e-12,3.580052920781896e-13,0.4670356850331044,0.4330966744178136,1.3784973162955794e-11,0.2536740282863411,0.2666280669451118,1.1078634537531327e-11,0.215796936278869,3.0
5.529985358521117e-10,0.202472097921893,1.3291256983904988e-11,0.3329941101298742,4.3239717362197894e-13,0.2869244266326467,0.2051936502868708,5.296978133895181e-12,0.1425246691382994,7.980976990396016e-12,0.5313236442734992,6.135897345771468e-12,1.528673021500282e-13,3.250527624842903e-11,1.4580003870889868e-12,1.584843367652411e-12,3.580052920781896e-13,0.4670356850330747,0.4330966744178259,1.3784973162955794e-11,0.2536740282863067,0.2666280669450988,1.1078634537531327e-11,0.2157969362788746,3.0
5.50711032332174e-10,0.2024720979220109,1.3288890821083754e-11,0.3329941101299237,4.297812106202059e-13,0.2869244266326431,0.2051936502868806,5.282531356787246e-12,0.1425246691383115,7.917222433206916e-12,0.5313236442734979,6.114345141305933e-12,1.3234899287617452e-13,3.229405631799409e-11,1.5462631175466868e-12,1.5750734050357096e-12,3.6147473903014326e-13,0.4670356850330293,0.4330966744178259,1.377553626724648e-11,0.2536740282863008,0.2666280669450685,1.107659450272358e-11,0.2157969362788784,3.0
5.489115828538614e-10,0.2024720979220909,1.3274679966368552e-11,0.3329941101299484,4.27158308724529e-13,0.2869244266326415,0.2051936502868767,5.270311964622465e-12,0.142524669138415,7.520456479781501e-12,0.5313236442734965,6.071282365738284e-12,1.2516723768563054e-13,3.2673586058962194e-11,1.360522805526898e-12,1.4487300248333668e-12,3.580052920781896e-13,0.4670356850330262,0.4330966744178259,1.3747447624723463e-11,0.2536740282862949,0.2666280669450699,1.1072517902555036e-11,0.2157969362788784,3.0
5.456213258980823e-10,0.2024720979221814,1.326758841679876e-11,0.3329941101299496,4.245354068288521e-13,0.28692442663264,0.2051936502868727,5.252527579546751e-12,0.1425246691384849,7.421285808106859e-12,0.5313236442734972,6.035005828408657e-12,1.067028410073334e-13,3.3307134827964546e-11,1.2722600750691981e-12,1.375788372115494e-12,3.406303017428059e-13,0.4670356850330199,0.4330966744178248,1.3653966846050024e-11,0.2536740282863028,0.2666280669450692,1.1064361232770992e-11,0.2157969362788858,3.0
5.433076211147635e-10,0.2024720979222551,1.3248645236441092e-11,0.3329941101299527,4.1929654193140214e-13,0.2869244266326364,0.2051936502868727,5.23808774133272e-12,0.1425246691386667,7.315009709074616e-12,0.5313236442734979,6.0248056543699136e-12,9.952108581678942e-14,3.3785529929275526e-11,1.1375900221821666e-12,1.3319900737940316e-12,3.163025397157071e-13,0.4670356850330106,0.4330966744178181,1.363520407693386e-11,0.2536740282863087,0.2666280669450678,1.1052126228094927e-11,0.215796936278884,3.0
5.417137849406116e-10,0.2024720979223478,1.3220244343692398e-11,0.3329941101299781,4.1667364003572526e-13,0.2869244266326353,0.2051936502868767,5.225861410274035e-12,0.14252466913869,7.205180896363572e-12,0.5313236442734992,6.004405306292426e-12,8.41306191379232e-14,3.3894442807991254e-11,1.1283196599265466e-12,1.2980172492405018e-12,3.163025397157071e-13,0.4670356850330043,0.4330966744178158,1.363520407693386e-11,0.2536740282863067,0.2666280669450692,1.1046007858395155e-11,0.2157969362788933,3.0
5.396056934614535e-10,0.2024720979224805,1.3210772753513568e-11,0.3329941101300127,4.27158308724529e-13,0.2869244266326266,0.2051936502868747,5.23252968731569e-12,0.14252466913869,7.152056724635258e-12,0.5313236442735018,5.995329233066116e-12,2.9753977059954195e-14,3.38977179659139e-11,1.1375900221821666e-12,1.2980172492405018e-12,3.197719866676607e-13,0.4670356850329965,0.4330966744178147,1.3532286402551108e-11,0.2536740282863047,0.2666280669450685,1.1033772853719091e-11,0.2157969362789045,3.0
5.39888578288128e-10,0.20247209792259,1.3184731084692204e-11,0.3329941101300281,4.297812106202059e-13,0.2869244266326309,0.2051936502868767,5.244749079480471e-12,0.1425246691386862,7.098932552906945e-12,0.531323644273503,5.986267037627613e-12,2.564615186884112e-14,3.3887836980994734e-11,1.1607936833968324e-12,1.293132267932151e-12,3.475691956467131e-13,0.4670356850329793,0.4330966744178136,1.3569811940783438e-11,0.2536740282863077,0.2666280669450671,1.1015421214066734e-11,0.215796936278912,3.0
5.400941915922886e-10,0.2024720979227142,1.3179998759049738e-11,0.332994110130035,4.297812106202059e-13,0.2869244266326317,0.2051936502868669,5.252527579546751e-12,0.1425246691386844,7.077671781985373e-12,0.5313236442735062,5.973790906388388e-12,2.257222186941021e-14,3.3887836980994734e-11,1.1793899190593038e-12,1.293132267932151e-12,3.5103864259866673e-13,0.4670356850329668,0.4330966744178124,1.3569811940783438e-11,0.2536740282863106,0.2666280669450497,1.1005224509474942e-11,0.2157969362789157,3.0
5.400941915922886e-10,0.2024720979228448,1.3161062517585975e-11,0.3329941101300628,4.297812106202059e-13,0.2869244266326325,0.2051936502868747,5.252527579546751e-12,0.1425246691386853,7.0387307093966456e-12,0.5313236442735094,5.9613286529369694e-12,2.0521778720805628e-14,3.386801950000517e-11,1.2025935802739696e-12,1.293132267932151e-12,3.545219673384281e-13,0.4670356850329589,0.4330966744178147,1.352307155144672e-11,0.2536740282863156,0.2666280669450497,1.1005224509474942e-11,0.2157969362789139,3.0
5.400169200697745e-10,0.2024720979229437,1.313976011330098e-11,0.3329941101300894,4.245354068288521e-13,0.2869244266326396,0.2051936502868826,5.2436423259027976e-12,0.1425246691386853,6.989131495771517e-12,0.5313236442735146,5.9148519415686e-12,2.564615186884112e-14,3.3894442807991254e-11,1.2072565169773952e-12,1.293132267932151e-12,3.580052920781896e-13,0.4670356850329464,0.4330966744178169,1.3485657035516851e-11,0.2536740282863175,0.266628066945044,1.0999107874498648e-11,0.215796936278912,3.0
5.401199487664599e-10,0.2024720979229816,1.3130295462016049e-11,0.3329941101300924,4.219125049331751e-13,0.2869244266326415,0.2051936502868904,5.22475118724941e-12,0.1425246691386862,6.97139568295313e-12,0.5313236442735165,5.891051535478198e-12,2.3595708720236533e-14,3.420458360992029e-11,1.1375900221821666e-12,1.2882472866238004e-12,3.6147473903014326e-13,0.4670356850329355,0.4330966744178068,1.3457568392993837e-11,0.2536740282863342,0.2666280669450216,1.0976677899954268e-11,0.2157969362789064,3.0
5.40377076418963e-10,0.2024720979229837,1.3130295462016049e-11,0.33299411013009,4.1405767703395213e-13,0.2869244266326439,0.2051936502868944,5.1736358253062775e-12,0.142524669138703,6.932426854788787e-12,0.5313236442735172,5.8797133828392134e-12,3.283137650633705e-14,3.4491631772937126e-11,1.0354495039166522e-12,1.2347900479880993e-12,3.6495806376990463e-13,0.4670356850329308,0.4330966744178023,1.3401391107947802e-11,0.253674028286344,0.2666280669449782,1.0942012920733823e-11,0.2157969362789008,3.0
5.414824144622797e-10,0.2024720979229795,1.3130295462016049e-11,0.3329941101300912,4.0095010644947143e-13,0.2869244266326475,0.2051936502869022,5.128078517380175e-12,0.1425246691387133,6.90408841208523e-12,0.5313236442735191,5.8649751721873145e-12,2.9753977059954195e-14,3.4795277770172106e-11,8.311684673856234e-13,1.2201906152142785e-12,3.684275107218582e-13,0.4670356850329277,0.4330966744178068,1.3214318528298463e-11,0.253674028286346,0.2666280669449696,1.0935894551034052e-11,0.2157969362788821,3.0
5.424847238089113e-10,0.2024720979229774,1.3127922360300914e-11,0.3329941101300974,3.773648060700907e-13,0.2869244266326503,0.2051936502868944,5.089189486495727e-12,0.1425246691387114,6.868672297599687e-12,0.5313236442735191,5.854774998148571e-12,2.1545265571631944e-14,3.482497623608083e-11,8.172351684265777e-13,1.2055911824404577e-12,3.718969576738118e-13,0.467035685032923,0.4330966744178169,1.2952527939091851e-11,0.253674028286346,0.2666280669449443,1.0948129555710118e-11,0.2157969362788746,3.0
5.432303495922497e-10,0.2024720979229542,1.3111352281658384e-11,0.3329941101301233,3.459177388975832e-13,0.2869244266326538,0.2051936502868963,5.020293208923832e-12,0.1425246691387068,6.794259599374186e-12,0.5313236442735217,5.852512918735897e-12,1.846439667829713e-14,3.481176458208779e-11,8.357758929378178e-13,1.2055911824404577e-12,3.858025010572419e-13,0.4670356850329105,0.4330966744178113,1.2587819675502487e-11,0.253674028286345,0.266628066944909,1.0960364560386182e-11,0.2157969362788709,3.0
5.43410205722239e-10,0.2024720979229479,1.3068747473088392e-11,0.3329941101301555,2.9350827324137185e-13,0.2869244266326605,0.2051936502869022,4.958072147287496e-12,0.1425246691387039,6.737610469542688e-12,0.5313236442735223,5.885375520264802e-12,2.1545265571631944e-14,3.476224863518951e-11,9.565126468658036e-13,1.200761712283338e-12,4.3445802511143943e-13,0.4670356850329057,0.4330966744178124,1.178346309416156e-11,0.253674028286343,0.2666280669448794,1.0992989504798878e-11,0.2157969362788671,3.0
5.436415762005709e-10,0.2024720979228953,1.3047438129909494e-11,0.3329941101301666,2.987471381388218e-13,0.2869244266326656,0.2051936502868983,4.845842477285699e-12,0.1425246691387105,6.62780941240726e-12,0.531323644273523,5.910313904955444e-12,2.3595708720236533e-14,3.4706126861294706e-11,9.704459458248493e-13,1.1812772982011666e-12,4.65752436618061e-13,0.4670356850329042,0.4330966744178124,1.1259770893445875e-11,0.253674028286343,0.2666280669448339,1.0997069574414375e-11,0.2157969362788634,3.0
5.437961192455987e-10,0.2024720979227626,1.304270580426703e-11,0.3329941101301691,3.799877079657677e-13,0.286924426632771,0.2051936502869003,4.7091670840604386e-12,0.1425246691387422,6.560474385963744e-12,0.5313236442735217,5.921652057594429e-12,2.8727020762175925e-14,3.4788671943175586e-11,9.193756866920921e-13,1.1619039064214576e-12,5.317829510076423e-13,0.4670356850329011,0.4330966744178136,1.1007417199948575e-11,0.253674028286344,0.2666280669447898,1.100318620939067e-11,0.215796936278854,3.0
5.429732219397464e-10,0.20247209792267,1.3035600376909429e-11,0.3329941101301796,5.529465774145592e-13,0.2869244266327734,0.2051936502868806,4.628047944876812e-12,0.1425246691387925,6.517980599696216e-12,0.5313236442735211,5.9295901522204986e-12,3.283137650633705e-14,3.48579498599122e-11,8.172351684265777e-13,1.1375345110309354e-12,5.456746166032644e-13,0.4670356850329042,0.4330966744178136,1.0979328557425559e-11,0.253674028286345,0.2666280669447776,1.100930457909044e-11,0.2157969362788503,3.0
5.419193982447722e-10,0.2024720979226342,1.3028508827339635e-11,0.3329941101301895,5.896325094845167e-13,0.2869244266327793,0.2051936502868727,4.544711829090886e-12,0.1425246691388317,6.425887599803559e-12,0.5313236442735165,5.298206318116172e-12,4.5144443738820434e-14,3.495032041556101e-11,7.382983113757291e-13,1.098676705169055e-12,5.526273882949795e-13,0.4670356850329183,0.4330966744178102,1.0567768882197017e-11,0.253674028286344,0.2666280669447154,1.1011342879174713e-11,0.2157969362788503,3.0
5.410711878539587e-10,0.2024720979225479,1.3026135725624499e-11,0.3329941101301938,6.918354777951663e-13,0.2869244266328313,0.2051936502868335,4.4691542133712395e-12,0.1425246691389007,6.273537245249372e-12,0.531323644273514,5.2948062601032575e-12,4.616793058964674e-14,3.5270397713560435e-11,6.221689829999377e-13,1.0355050150678837e-12,5.665468094662174e-13,0.467035685032923,0.4330966744177776,1.039013319825699e-11,0.253674028286346,0.2666280669446938,1.1011342879174713e-11,0.2157969362788484,3.0
2.0320989335687043e-10,0.2024720979488612,4.911723805456347e-12,0.3329941101333426,2.882694083439219e-13,0.2869244266323373,0.2051936502828665,3.86694148923894e-13,0.1425246691405487,1.0060563493397012e-12,0.5313236442735784,2.99482660892636e-12,8.012791818945432e-13,3.420458360992029e-11,9.565126468658036e-13,2.86770607260678e-13,1.7388868123191514e-14,0.2944506119661872,0.433096674417511,1.1063483462692147e-11,0.4353773285020753,0.2666280669446772,1.3028049125618502e-11,0.2157969362789157,3.0
2.0326140770521303e-10,0.2024720979483875,4.918829232813948e-12,0.3329941101333364,3.249553404138794e-13,0.2869244266323369,0.2051936502828998,3.9446917954322203e-13,0.1425246691405469,1.0237644065824725e-12,0.5313236442735784,2.9971025661268413e-12,8.023061381923213e-13,3.420458360992029e-11,9.611755835692293e-13,2.86770607260678e-13,1.39194211712379e-14,0.2944506119661685,0.4330966744175211,1.1091572105215164e-11,0.4353773285024867,0.2666280669446252,1.3011737520773892e-11,0.2157969362789139,3.0
2.1387824844509848e-10,0.2024720979479979,4.937772413171615e-12,0.3329941101331559,3.432948370019062e-13,0.2869244266323381,0.2051936502832278,3.966930950394243e-13,0.1425246691405487,1.0379475057220588e-12,0.5313236442735784,2.99482660892636e-12,8.012791818945432e-13,3.414851734717672e-11,1.0122458427019865e-12,2.9171109972025993e-13,1.0436096431476471e-14,0.294450611966159,0.4330966744175301,1.1110223852028868e-11,0.4353773285028176,0.266628066944579,1.299746248129008e-11,0.2157969362789139,3.0
2.1655166548839586e-10,0.2024720979475599,4.95907481745661e-12,0.332994110133086,3.6164127248383693e-13,0.2869244266323444,0.2051936502834576,4.0224767960950203e-13,0.1425246691405496,1.0768885783107862e-12,0.5313236442735784,3.000502624139756e-12,8.012791818945432e-13,3.4151792505099365e-11,1.0168532682541809e-12,2.8199664825478976e-13,6.9666494795228565e-15,0.2944506119661544,0.4330966744175267,1.1110223852028868e-11,0.4353773285032644,0.2666280669445581,1.295668086709334e-11,0.2157969362789157,3.0
2.1770851788005527e-10,0.2024720979474314,4.966173305920307e-12,0.3329941101330551,3.773648060700907e-13,0.2869244266323452,0.2051936502835165,4.1336031819660956e-13,0.1425246691405496,1.0945966355535577e-12,0.5313236442735784,3.001640602739997e-12,8.012791818945432e-13,3.4128699866187156e-11,1.1097234242640752e-12,2.8199664825478976e-13,3.483324739761429e-15,0.2944506119661513,0.4330966744175245,1.1128875598842568e-11,0.4353773285036984,0.26662806694454,1.295056249739357e-11,0.2157969362789176,3.0
2.1919932535752198e-10,0.2024720979472862,4.9874757102053024e-12,0.3329941101330292,3.9046543776066766e-13,0.2869244266323448,0.2051936502836049,4.1336031819660956e-13,0.1425246691405487,1.1229628338327302e-12,0.5313236442735784,3.014102856191414e-12,8.012791818945432e-13,3.4122094039190636e-11,1.123656723223121e-12,2.86770607260678e-13,0.0,0.2944506119661466,0.4330966744175143,1.1147527345656272e-11,0.4353773285046057,0.2666280669445198,1.2919975853065148e-11,0.2157969362789176,3.0
2.2292701018500336e-10,0.202472097947065,5.025348193132828e-12,0.332994110133002,4.0095010644947143e-13,0.2869244266323432,0.2051936502836756,4.266934028329672e-13,0.1425246691405478,1.2043976926889854e-12,0.5313236442735765,3.1489949536833706e-12,8.023061381923213e-13,3.4108937896348834e-11,1.1283196599265466e-12,2.86770607260678e-13,0.0,0.2944506119661513,0.4330966744175076,1.1156964241365586e-11,0.4353773285049887,0.2666280669445112,1.2915897518173123e-11,0.2157969362789195,3.0
4.4436321289254005e-10,0.2024720979409731,8.46474279558862e-12,0.3329941101322854,4.219125049331751e-13,0.2869244266326348,0.2051936502777113,7.357097570048765e-12,0.1425246691389445,6.259381901685401e-12,0.5313236442735114,5.86951320880047e-12,3.077746391078051e-14,3.061123576841851e-11,2.3077095789858504e-12,1.8862134076869097e-12,4.101302630843407e-13,0.4670356850336566,0.4330966744177225,1.2176371022576404e-11,0.4353773285104345,0.2666280669469939,7.958753447945277e-12,0.215796936278884,3.0
4.4531400789082904e-10,0.2024720979411058,8.531023110158742e-12,0.3329941101322625,4.219125049331751e-13,0.2869244266326364,0.205193650277511,7.425990378173708e-12,0.1425246691389072,6.36213304261446e-12,0.5313236442735089,5.934128188833654e-12,4.001313169688103e-14,3.0357161229233036e-11,2.3959723094435503e-12,1.9154122732345517e-12,4.101302630843407e-13,0.467035685033655,0.4330966744177573,1.2138956506646537e-11,0.4353773285104443,0.2666280669470011,7.869031815044279e-12,0.2157969362788578,3.0
4.4801362619750757e-10,0.2024720979411058,8.594930323013728e-12,0.3329941101321976,4.219125049331751e-13,0.2869244266326439,0.2051936502773048,7.522663048042944e-12,0.1425246691388755,6.432965271585545e-12,0.5313236442735036,5.947714543097504e-12,4.719488688742501e-14,3.019545724569639e-11,2.465583293087548e-12,1.954270079096432e-12,4.136135878241021e-13,0.4670356850336581,0.4330966744177607,1.211086786412352e-11,0.4353773285104482,0.2666280669470011,7.848640140584173e-12,0.215796936278854,3.0
4.541313991524021e-10,0.2024720979411668,8.656485250835289e-12,0.3329941101321488,4.219125049331751e-13,0.2869244266326439,0.205193650277134,7.558221409853516e-12,0.142524669138827,6.553424469757374e-12,0.5313236442735004,5.957928594924056e-12,5.540012892879532e-14,2.991173975175343e-11,2.572386748056488e-12,1.9931833961095435e-12,4.136135878241021e-13,0.4670356850336769,0.4330966744177584,1.2148393402355849e-11,0.4353773285104512,0.2666280669470134,7.820091796340023e-12,0.2157969362788503,3.0
